ID,Artist,Title,Genre,Location,Duration,Bitrate,Samplerate,Cuepoint,BPM,Wave Summary,Channels,Date Added,Mixxx Deleted,Played,Header Parsed,Filetype,Replaygain,Times Played,Rating,Key,Beats,Beats Version,BPM Lock,Beats Sub Version,Keys,Keys Version,Keys Sub Version,Key ID,Grouping,Replaygain Peak,Track Total,Color,Last Played At,Source Synchronized MS,Energy,Mood
484,Basswell,Hear The Sound (Rave Mix),Techno (Peak Time / Driving),484,307.148,320,44100,0.0,150.0,,2,2024-09-02T12:19:39.034Z,0,0,1,mp3,0.0,0,0,A,b'\n\t\t\x00\x00\x00\x00\x00\xc0b@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\n\x12\x01A \x01',KeyMap-1.0,,10,Basswell,-1.0,,,,1708780636733,Medium,Happy
485,"Stella Bossi, Auk.",Poetry (Original Mix),Techno (Peak Time / Driving),485,324.85900000000004,320,44100,0.0,133.0,,2,2024-09-02T12:19:39.238Z,0,0,1,mp3,0.0,0,0,Cm,b'\n\t\t\x00\x00\x00\x00\x00\xa0`@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\r\x12\x02Cm \x01',KeyMap-1.0,,13,The Beat Must Fuck,-1.0,,,,1707336690000,Medium,Somber
486,"Belocca, A*S*Y*S",Macid (Original Mix),Techno (Peak Time / Driving),486,395.128,320,44100,0.0,130.0,,2,2024-09-02T12:19:40.556Z,0,0,1,mp3,0.0,0,0,C,b'\n\t\t\x00\x00\x00\x00\x00@`@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x01\x12\x01C \x01',KeyMap-1.0,,1,Fe Chrome,-1.0,,,,1707336684000,Medium,Happy
487,Charlie Sparks (UK),Tatakai (Original Mix),Techno (Peak Time / Driving),487,430.002,320,44100,0.0,145.0,,2,2024-09-02T12:19:42.233Z,0,0,1,mp3,0.0,0,0,B♭m,b'\n\t\t\x00\x00\x00\x00\x00 b@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x17\x12\x05B\xe2\x99\xadm \x01',KeyMap-1.0,,23,Exhale,-1.0,,,,1707336690000,Medium,Neutral
488,"Faithless, Maceo Plex",Insomnia 2021 (Epic Mix),Dance / Electro Pop,488,465.894,320,44100,0.0,126.0,,2,2024-09-02T12:19:42.268Z,0,0,1,mp3,0.0,0,0,A,b'\n\t\t\x00\x00\x00\x00\x00\x80_@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\n\x12\x01A \x01',KeyMap-1.0,,10,Ministry of Sound Recordings,-1.0,,,,1690560104000,Medium,Happy
489,"Felix, Timmy Trumpet",Don't You Want Me (Extended Mix),Mainstage,489,261.564,320,44100,0.0,134.0,,2,2024-09-02T12:19:43.599Z,0,0,1,mp3,0.0,0,0,D,b'\n\t\t\x00\x00\x00\x00\x00\xc0`@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x03\x12\x01D \x01',KeyMap-1.0,,3,Armada Music,-1.0,,,,1707336712000,Medium,Happy
490,"Adrian Fyrla, Qlinicue",Questions (Extended Mix),Bass House,490,217.182,320,44100,0.0,126.0,,2,2024-09-02T12:19:43.842Z,0,0,1,mp3,0.0,0,0,E,b'\n\t\t\x00\x00\x00\x00\x00\x80_@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x05\x12\x01E \x01',KeyMap-1.0,,5,Revealed Recordings,-1.0,,,,1690560098000,Medium,Happy
491,"Da Mike, Angelos",In Your Head (Extended Mix),Afro House,491,408.085,320,44100,0.0,123.0,,2,2024-09-02T12:19:45.108Z,0,0,1,mp3,0.0,0,0,Dm,b'\n\t\t\x00\x00\x00\x00\x00\xc0^@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x0f\x12\x02Dm \x01',KeyMap-1.0,,15,Saved Records,-1.0,,,,1707336662000,Medium,Somber
492,"Alexey Union, Darknezz",Kedah (Extended Mix),Progressive House,492,413.153,320,44100,0.0,122.0,,2,2024-09-02T12:19:46.562Z,0,0,1,mp3,0.0,0,0,C,b'\n\t\t\x00\x00\x00\x00\x00\x80^@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x01\x12\x01C \x01',KeyMap-1.0,,1,Siona Records,-1.0,,,,1690560006000,Medium,Happy
493,I Hate Models,Werewolf Disco Club (Original Mix),Techno (Raw / Deep / Hypnotic),493,563.879,320,44100,0.0,146.0,,2,2024-09-02T12:19:48.287Z,0,0,1,mp3,0.0,0,0,E,b'\n\t\t\x00\x00\x00\x00\x00@b@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x05\x12\x01E \x01',KeyMap-1.0,,5,Disco Inferno,-1.0,,,,1707336702000,Medium,Happy
494,Sara Landry,Queen of the Banshees (Nico Moreno Remix),Techno (Peak Time / Driving),494,342.49100000000004,320,44100,0.0,145.0,,2,2024-09-02T12:19:48.504Z,0,0,1,mp3,0.0,0,0,C♯m,b'\n\t\t\x00\x00\x00\x00\x00 b@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x0e\x12\x05C\xe2\x99\xafm \x01',KeyMap-1.0,,14,RAW Label,-1.0,,,,1707336680000,Medium,Neutral
495,"Chris Lake, NPC",A Drug From God (Extended Mix),Tech House,495,323.918,320,44100,0.0,126.0,,2,2024-09-02T12:19:49.715Z,0,0,1,mp3,0.0,0,0,Em,b'\n\t\t\x00\x00\x00\x00\x00\x80_@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x11\x12\x02Em \x01',KeyMap-1.0,,17,Black Book Records,-1.0,,,,1690559984000,Medium,Somber
496,Jacidorex,Full Metal Jacket (Original Mix),Hard Techno,496,393.535,320,44100,0.0,150.0,,2,2024-09-02T12:19:49.935Z,0,0,1,mp3,0.0,0,0,E♭,b'\n\t\t\x00\x00\x00\x00\x00\xc0b@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x04\x12\x04E\xe2\x99\xad \x01',KeyMap-1.0,,4,Techno Germany Records,-1.0,,,,1707336698000,Medium,Neutral
497,Argy,Tataki (Original Mix),Indie Dance,497,328.829,320,44100,0.0,122.0,,2,2024-09-02T12:19:51.287Z,0,0,1,mp3,0.0,0,0,D,b'\n\t\t\x00\x00\x00\x00\x00\x80^@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x03\x12\x01D \x01',KeyMap-1.0,,3,Afterlife Records,-1.0,,,,1690560098000,Medium,Happy
498,Eli Brown,Believe (Original Mix),Techno (Peak Time / Driving),498,408.7120000000001,320,44100,0.0,132.0,,2,2024-09-02T12:19:51.883Z,0,0,1,mp3,0.0,0,0,B♭,b'\n\t\t\x00\x00\x00\x00\x00\x80`@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x0b\x12\x04B\xe2\x99\xad \x01',KeyMap-1.0,,11,Filth on Acid,-1.0,,,,1690560102000,Medium,Neutral
499,"Pete Tong, Goom Gum",Signal (Tulum Mix feat. Marc El Khoury),Indie Dance,499,448.3130000000001,320,44100,0.0,121.0,,2,2024-09-02T12:19:53.463Z,0,0,1,mp3,0.0,0,0,E,b'\n\t\t\x00\x00\x00\x00\x00@^@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x05\x12\x01E \x01',KeyMap-1.0,,5,Renaissance Records,-1.0,,,,1690560048000,Medium,Happy
500,"BadWolf, Soff",Dame Mas (Original Mix),Indie Dance,500,385.62,320,44100,0.0,122.0,,2,2024-09-02T12:19:55.058Z,0,0,1,mp3,0.0,0,0,A,b'\n\t\t\x00\x00\x00\x00\x00\x80^@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\n\x12\x01A \x01',KeyMap-1.0,,10,Phisica,-1.0,,,,1690560020000,Medium,Happy
501,"NEIKA, Creeds",Own Methods (Extented Mix) (Original Mix),Hard Dance / Hardcore,501,300.434,320,44100,0.0,155.0,,2,2024-09-02T12:19:59.745Z,0,0,1,mp3,0.0,0,0,A,b'\n\t\t\x00\x00\x00\x00\x00`c@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\n\x12\x01A \x01',KeyMap-1.0,,10,Omny lab Rust,-1.0,,,,1707336678000,High,Happy
502,Far&High,Repeater (Original Mix),Indie Dance,502,353.506666666,320,44100,20830.0,123.0,,2,2024-09-02T12:20:01.184Z,0,0,1,mp3,0.3150299600153389,0,0,F,b'\n\t\t\x00\x00\x00\x00\x00\xc0^@\x12\x03\x08\xe2Q',BeatGrid-2.0,0,fast_analysis=1|rounding=V4|vamp_plugin_id=qm-tempotracker:0,b'\x08\x06\x1a\x06\x08\x80\x80\x01\x10\x12\x1a\x06\x08\x80\x80\x03\x10\x01\x1a\x06\x08\x80\x80\x05\x10\x06\x1a\x06\x08\x80\x80)\x10\x12\x1a\x06\x08\x80\x805\x10\x06\x1a\x06\x08\x80\x80I\x10\x12\x1a\x07\x08\x80\x80\xa1\x02\x10\x06\x1a\x07\x08\x80\x80\xbf\x03\x10\x12\x1a\x07\x08\x80\x80\x83\x05\x10\x06\x1a\x07\x08\x80\x80\x91\x07\x10\x12 \x00',KeyMap-1.0,vamp_plugin_id=qm-keydetector:2,6,Diynamic,-1.0,,,,1690560100000,Medium,Happy
503,Bad Boombox,Medulla (Original Mix),Techno (Peak Time / Driving),503,324.702,320,44100,0.0,154.0,,2,2024-09-02T12:20:03.931Z,0,0,1,mp3,0.0,0,0,Gm,b'\n\t\t\x00\x00\x00\x00\x00@c@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x14\x12\x02Gm \x01',KeyMap-1.0,,20,Good Boombox Records,-1.0,,,,1707336666000,High,Somber
504,"Vintage Culture, Goodboys",This Feeling (Original Mix),House,504,240.039,320,44100,0.0,125.0,,2,2024-09-02T12:20:05.126Z,0,0,1,mp3,0.0,0,0,G♯m,b'\n\t\t\x00\x00\x00\x00\x00@_@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x15\x12\x05G\xe2\x99\xafm \x01',KeyMap-1.0,,21,Insomniac Records,-1.0,,,,1707336662000,Medium,Neutral
505,"Kaskade, Chemical Surf",Solta A Pressão (Extended Mix),Bass House,505,241.47600000000003,320,44100,0.0,126.0,,2,2024-09-02T12:20:10.305Z,0,0,1,mp3,0.0,0,0,Cm,b'\n\t\t\x00\x00\x00\x00\x00\x80_@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\r\x12\x02Cm \x01',KeyMap-1.0,,13,R.I.P GENRES,-1.0,,,,1690559966000,Medium,Somber
506,"Malandra Jr., Yuri Turcev",Sveva (Original Mix),Melodic House & Techno,506,440.9352380950001,320,44100,21214.0,122.0,,2,2024-09-02T12:20:10.582Z,0,0,1,mp3,0.4266593092299778,0,0,Dm,b'\n\t\t\x00\x00\x00\x00\x00\x80^@\x12\x03\x08\x8fR',BeatGrid-2.0,0,fast_analysis=1|rounding=V4|vamp_plugin_id=qm-tempotracker:0,b'\x08\x0f\x1a\x06\x08\x80\x80\x01\x10\x0b\x1a\x06\x08\x80\x80\x07\x10\n\x1a\x06\x08\x80\x80/\x10\x0f\x1a\x06\x08\x80\x80{\x10\x16\x1a\x07\x08\x80\x80\xab\x01\x10\x0f\x1a\x07\x08\x80\x80\xd1\x02\x10\x16\x1a\x07\x08\x80\x80\xe9\x02\x10\x0e\x1a\x07\x08\x80\x80\xef\x02\x10\x05\x1a\x07\x08\x80\x80\xa1\x03\x10\x11\x1a\x07\x08\x80\x80\xb9\x03\x10\x0b\x1a\x07\x08\x80\x80\xd9\x03\x10\x10\x1a\x07\x08\x80\x80\xed\x03\x10\x0f\x1a\x07\x08\x80\x80\xdd\x04\x10\x16\x1a\x07\x08\x80\x80\x83\x05\x10\x0f\x1a\x07\x08\x80\x80\xd5\x05\x10\n\x1a\x07\x08\x80\x80\xe1\x05\x10\x06\x1a\x07\x08\x80\x80\xe7\x05\x10\x05\x1a\x07\x08\x80\x80\x8d\x06\x10\x16\x1a\x07\x08\x80\x80\xb1\x06\x10\x0f\x1a\x07\x08\x80\x80\xf3\x06\x10\x16\x1a\x07\x08\x80\x80\x87\x07\x10\n\x1a\x07\x08\x80\x80\x9f\x07\x10\x0f\x1a\x07\x08\x80\x80\xbf\x07\x10\n\x1a\x07\x08\x80\x80\xc7\x07\x10\x0f\x1a\x07\x08\x80\x80\xa9\x08\x10\x16\x1a\x07\x08\x80\x80\xc5\x08\x10\x0f\x1a\x07\x08\x80\x80\x8b\t\x10\x06 \x00',KeyMap-1.0,vamp_plugin_id=qm-keydetector:2,15,Diynamic,-1.0,,,,1690560036000,Medium,Somber
507,Rabteu,Get Down (Original Mix),Hard Dance / Hardcore,507,197.695,320,44100,0.0,160.0,,2,2024-09-02T12:20:10.766Z,0,0,1,mp3,0.0,0,0,F,b'\n\t\t\x00\x00\x00\x00\x00\x00d@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x06\x12\x01F \x01',KeyMap-1.0,,6,LW Recordings,-1.0,,,,1707336672000,High,Happy
508,Rnbstylerz,Like Wooh Wooh (Original Mix),Dance / Electro Pop,508,196.075,320,44100,0.0,125.0,,2,2024-09-02T12:20:10.969Z,0,0,1,mp3,0.0,0,0,F,b'\n\t\t\x00\x00\x00\x00\x00@_@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x06\x12\x01F \x01',KeyMap-1.0,,6,Virgin,-1.0,,,,1690560052000,Medium,Happy
509,Miss K8,You Can't Stop Me (Extended Mix),Hard Dance / Hardcore,509,222.328,320,44100,0.0,100.0,,2,2024-09-02T12:20:13.150Z,0,0,1,mp3,0.0,0,0,B♭m,b'\n\t\t\x00\x00\x00\x00\x00\x00Y@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x17\x12\x05B\xe2\x99\xadm \x01',KeyMap-1.0,,23,Masters Of Hardcore,-1.0,,,,1707336666000,Low,Neutral
510,REBRN,Shake (Original Mix),Indie Dance,510,345.39637188200004,320,44100,2110.0,123.0,,2,2024-09-02T12:20:14.481Z,0,0,1,mp3,0.3874774467045829,0,0,Fm,b'\n\t\t\x00\x00\x00\x00\x00\xc0^@\x12\x03\x08\xda\t',BeatGrid-2.0,0,fast_analysis=1|rounding=V4|vamp_plugin_id=qm-tempotracker:0,b'\x08\x12\x1a\x06\x08\x80\x80\x01\x10\r\x1a\x06\x08\x80\x803\x10\x12\x1a\x07\x08\x80\x80\x91\x01\x10\x06\x1a\x07\x08\x80\x80\xb9\x01\x10\x12\x1a\x07\x08\x80\x80\xbd\x01\x10\x0b\x1a\x07\x08\x80\x80\xc1\x01\x10\x12\x1a\x07\x08\x80\x80\x95\x02\x10\x06\x1a\x07\x08\x80\x80\xb1\x02\x10\r\x1a\x07\x08\x80\x80\xb3\x02\x10\x12\x1a\x07\x08\x80\x80\xe1\x02\x10\x06\x1a\x07\x08\x80\x80\xef\x02\x10\x12\x1a\x07\x08\x80\x80\xb9\x03\x10\r\x1a\x07\x08\x80\x80\xe3\x03\x10\x06\x1a\x07\x08\x80\x80\xd1\x04\x10\r\x1a\x07\x08\x80\x80\xe5\x04\x10\x01\x1a\x07\x08\x80\x80\xfb\x04\x10\x06\x1a\x07\x08\x80\x80\xc3\x05\x10\x12\x1a\x07\x08\x80\x80\x81\x06\x10\x06\x1a\x07\x08\x80\x80\xc1\x06\x10\x12\x1a\x07\x08\x80\x80\xa1\x07\x10\x06 \x00',KeyMap-1.0,vamp_plugin_id=qm-keydetector:2,18,Maccabi House,-1.0,,,,1690560006000,Medium,Somber
511,"John Dahlback, Bassjackers, Dimitri Vegas & Like Mike",Blink 2022 (Extended Mix),Mainstage,511,267.72900000000004,320,44100,0.0,130.0,,2,2024-09-02T12:20:15.775Z,0,0,1,mp3,0.0,0,0,D,b'\n\t\t\x00\x00\x00\x00\x00@`@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x03\x12\x01D \x01',KeyMap-1.0,,3,Smash The House Official,-1.0,,,,1707336662000,Medium,Happy
512,"Angerfist, Reinier Zonneveld",Fist On Acid (Techno Mix),Techno (Peak Time / Driving),512,345.83500000000004,320,44100,0.0,75.0,,2,2024-09-02T12:20:18.078Z,0,0,1,mp3,0.0,0,0,Gm,b'\n\t\t\x00\x00\x00\x00\x00\xc0R@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x14\x12\x02Gm \x01',KeyMap-1.0,,20,Filth on Acid,-1.0,,,,1707336708000,Low,Somber
513,Deecross,Summer Vibe (Original Mix),Indie Dance,513,363.233,320,44100,0.0,121.0,,2,2024-09-02T12:20:19.450Z,0,0,1,mp3,0.0,0,0,D♭,b'\n\t\t\x00\x00\x00\x00\x00@^@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x02\x12\x04D\xe2\x99\xad \x01',KeyMap-1.0,,2,Exx Underground,-1.0,,,,1690559976000,Medium,Neutral
514,Sara Landry,No Sleep (Original Mix),Techno (Peak Time / Driving),514,351.713,320,44100,0.0,149.0,,2,2024-09-02T12:20:19.695Z,0,0,1,mp3,0.0,0,0,Bm,b'\n\t\t\x00\x00\x00\x00\x00\xa0b@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x18\x12\x02Bm \x01',KeyMap-1.0,,24,HEKATE Records,-1.0,,,,1707336690000,Medium,Somber
515,"Marc DePulse, Rafael Cerato, Hadar",Make a Show feat. Hadar (Malandra Jr. Remix),Indie Dance,515,497.502,320,44100,0.0,122.0,,2,2024-09-02T12:20:21.433Z,0,0,1,mp3,0.0,0,0,Em,b'\n\t\t\x00\x00\x00\x00\x00\x80^@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x11\x12\x02Em \x01',KeyMap-1.0,,17,JEAHMON! Records,-1.0,,,,1707336658000,Medium,Somber
516,Vitenberg,Watch Me Move (Original Mix),Indie Dance,516,352.209,320,44100,0.0,122.0,,2,2024-09-02T12:20:21.648Z,0,0,1,mp3,0.0,0,0,A,b'\n\t\t\x00\x00\x00\x00\x00\x80^@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\n\x12\x01A \x01',KeyMap-1.0,,10,CRRCT VIEW,-1.0,,,,1707336656000,Medium,Happy
517,Snirco,Ancient Rhino (Original Mix),Indie Dance,517,317.1,320,44100,0.0,123.0,,2,2024-09-02T12:20:23.025Z,0,0,1,mp3,0.0,0,0,A,b'\n\t\t\x00\x00\x00\x00\x00\xc0^@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\n\x12\x01A \x01',KeyMap-1.0,,10,Maccabi House,-1.0,,,,1707336656000,Medium,Happy
518,Alberto Melloni,Turbo Tomorrow (Original Mix),Indie Dance,518,315.76800000000003,320,44100,0.0,124.0,,2,2024-09-02T12:20:23.769Z,0,0,1,mp3,0.0,0,0,D,b'\n\t\t\x00\x00\x00\x00\x00\x00_@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x03\x12\x01D \x01',KeyMap-1.0,,3,IDWT,-1.0,,,,1690560102000,Medium,Happy
519,Deniz Bul,Dualism (Extended Mix),Techno (Peak Time / Driving),519,394.109,320,44100,0.0,130.0,,2,2024-09-02T12:20:26.016Z,0,0,1,mp3,0.0,0,0,A♭,b'\n\t\t\x00\x00\x00\x00\x00@`@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\t\x12\x04A\xe2\x99\xad \x01',KeyMap-1.0,,9,FCKNG SERIOUS,-1.0,,,,1707336658000,Medium,Neutral
520,Maddix,Heute Nacht (Extended Mix),Techno (Peak Time / Driving),520,314.697,320,44100,0.0,135.0,,2,2024-09-02T12:20:27.704Z,0,0,1,mp3,0.0,0,0,C♯m,b'\n\t\t\x00\x00\x00\x00\x00\xe0`@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x0e\x12\x05C\xe2\x99\xafm \x01',KeyMap-1.0,,14,Revealed Recordings,-1.0,,,,1707336710000,Medium,Neutral
521,Bart Skils,Horsepower (Original Mix),Techno (Peak Time / Driving),521,353.62,320,44100,0.0,131.0,,2,2024-09-02T12:20:30.294Z,0,0,1,mp3,0.0,0,0,F♯m,b'\n\t\t\x00\x00\x00\x00\x00``@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x13\x12\x05F\xe2\x99\xafm \x01',KeyMap-1.0,,19,Drumcode,-1.0,,,,1690560096000,Medium,Neutral
522,"Jebby Jay, TuraniQa",Miamor (Original Mix),Indie Dance,522,430.028,320,44100,0.0,122.0,,2,2024-09-02T12:20:30.459Z,0,0,1,mp3,0.0,0,0,E,b'\n\t\t\x00\x00\x00\x00\x00\x80^@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x05\x12\x01E \x01',KeyMap-1.0,,5,Exx Muzik,-1.0,,,,1690560030000,Medium,Happy
523,"Andre VII, I Hate Models, El Columpio Asesino",Toro (I Hate Models Speed Up Revival Edit of Andre VII RMX),Dance / Electro Pop,523,371.853,320,44100,0.0,150.0,,2,2024-09-02T12:20:31.828Z,0,0,1,mp3,0.0,0,0,A♭,b'\n\t\t\x00\x00\x00\x00\x00\xc0b@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\t\x12\x04A\xe2\x99\xad \x01',KeyMap-1.0,,9,Mushroom Pillow,-1.0,,,,1707336702000,Medium,Neutral
524,Jebby Jay,Caliente (Original Mix),Indie Dance,524,373.603,320,44100,0.0,120.0,,2,2024-09-02T12:20:32.393Z,0,0,1,mp3,0.0,0,0,F,b'\n\t\t\x00\x00\x00\x00\x00\x00^@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x06\x12\x01F \x01',KeyMap-1.0,,6,Exx Underground,-1.0,,,,1690560010000,Low,Happy
525,Creeds,Work That (Original Mix),Hard Dance / Hardcore,525,246.439,320,44100,0.0,150.0,,2,2024-09-02T12:20:34.756Z,0,0,1,mp3,0.0,0,0,G,b'\n\t\t\x00\x00\x00\x00\x00\xc0b@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x08\x12\x01G \x01',KeyMap-1.0,,8,Omny lab,-1.0,,,,1707336678000,Medium,Happy
526,Jacidorex,Parse (Original Mix),Hard Techno,526,363.468,320,44100,0.0,104.0,,2,2024-09-02T12:20:36.014Z,0,0,1,mp3,0.0,0,0,A,b'\n\t\t\x00\x00\x00\x00\x00\x00Z@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\n\x12\x01A \x01',KeyMap-1.0,,10,Neoacid,-1.0,,,,1707336698000,Low,Happy
527,Xandl,Dadadum (Original Mix),Indie Dance,527,334.47200000000004,320,44100,0.0,122.0,,2,2024-09-02T12:20:36.246Z,0,0,1,mp3,0.0,0,0,F,b'\n\t\t\x00\x00\x00\x00\x00\x80^@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x06\x12\x01F \x01',KeyMap-1.0,,6,Maneki Neko,-1.0,,,,1690560018000,Medium,Happy
528,"BLOND:ISH, Nfasis, Hugel",Tra Tra (Extended Mix),Dance / Electro Pop,528,321.332,320,44100,0.0,124.0,,2,2024-09-02T12:20:36.856Z,0,0,1,mp3,0.0,0,0,Fm,b'\n\t\t\x00\x00\x00\x00\x00\x00_@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x12\x12\x02Fm \x01',KeyMap-1.0,,18,WM Germany,-1.0,,,,1690559970000,Medium,Somber
529,Franky-B,One More Time (Creeds Remix) (Creeds Remix),Techno (Peak Time / Driving),529,309.52500000000003,320,44100,0.0,155.0,,2,2024-09-02T12:20:38.108Z,0,0,1,mp3,0.0,0,0,A,b'\n\t\t\x00\x00\x00\x00\x00`c@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\n\x12\x01A \x01',KeyMap-1.0,,10,DistroKid,-1.0,,,,1707336678000,High,Happy
530,"Vortek's, Teksa, Spice Up!",Never Give A Fuck (Extented Mix),Hard Dance / Hardcore,530,303.647,320,44100,0.0,160.0,,2,2024-09-02T12:20:38.449Z,0,0,1,mp3,0.0,0,0,E♭,b'\n\t\t\x00\x00\x00\x00\x00\x00d@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x04\x12\x04E\xe2\x99\xad \x01',KeyMap-1.0,,4,Omny lab,-1.0,,,,1707336666000,High,Neutral
531,Danny Broda,Blaze (Original Mix),Techno (Peak Time / Driving),531,419.579,320,44100,0.0,127.0,,2,2024-09-02T12:20:39.000Z,0,0,1,mp3,0.0,0,0,G,b'\n\t\t\x00\x00\x00\x00\x00\xc0_@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x08\x12\x01G \x01',KeyMap-1.0,,8,PHOBIA Music Recordings,-1.0,,,,1707336680000,Medium,Happy
532,"Bad Boombox, MC Yung Lil",Make It Wet (Bad Boombox VIP Edit),Techno (Peak Time / Driving),532,331.807,320,44100,0.0,159.0,,2,2024-09-02T12:20:42.808Z,0,0,1,mp3,0.0,0,0,G,b'\n\t\t\x00\x00\x00\x00\x00\xe0c@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x08\x12\x01G \x01',KeyMap-1.0,,8,Hot Meal Records,-1.0,,,,1708780632381,High,Happy
533,Mau P,Drugs From Amsterdam (Reinier Zonneveld Remix),Techno (Peak Time / Driving),533,371.775,320,44100,0.0,133.0,,2,2024-09-02T12:20:44.091Z,0,0,1,mp3,0.0,0,0,B,b'\n\t\t\x00\x00\x00\x00\x00\xa0`@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x0c\x12\x01B \x01',KeyMap-1.0,,12,Repopulate Mars,-1.0,,,,1690559990000,Medium,Happy
534,"Knäf, Rabteu",Ride or Die (Original Mix),Hard Dance / Hardcore,534,282.567,320,44100,0.0,162.0,,2,2024-09-02T12:20:45.354Z,0,0,1,mp3,0.0,0,0,E♭,b'\n\t\t\x00\x00\x00\x00\x00@d@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x04\x12\x04E\xe2\x99\xad \x01',KeyMap-1.0,,4,Omny lab,-1.0,,,,1707336670000,High,Neutral
535,Disfreq,Como (Original Mix),Techno (Peak Time / Driving),535,338.207,320,44100,0.0,126.0,,2,2024-09-02T12:20:45.821Z,0,0,1,mp3,0.0,0,0,Dm,b'\n\t\t\x00\x00\x00\x00\x00\x80_@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x0f\x12\x02Dm \x01',KeyMap-1.0,,15,Diynamic,-1.0,,,,1690559984000,Medium,Somber
536,Jeff Sorkowitz,Heat Rises (Original Mix),Minimal / Deep Tech,536,401.293,320,44100,0.0,128.0,,2,2024-09-02T12:20:47.568Z,0,0,1,mp3,0.0,0,0,Dm,b'\n\t\t\x00\x00\x00\x00\x00\x00`@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x0f\x12\x02Dm \x01',KeyMap-1.0,,15,Andhera Records,-1.0,,,,1690560104000,Medium,Somber
537,"DeGuzman, CARV",TempoPusher (Original Mix),Hard Techno,537,383.086,320,44100,0.0,151.0,,2,2024-09-02T12:20:47.746Z,0,0,1,mp3,0.0,0,0,Am,b'\n\t\t\x00\x00\x00\x00\x00\xe0b@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x16\x12\x02Am \x01',KeyMap-1.0,,22,Finder Records,-1.0,,,,1707336696000,High,Somber
538,"Weska, Charles D (USA)",Limelight (Original Mix),Dance / Electro Pop,538,358.29600000000005,320,44100,0.0,130.0,,2,2024-09-02T12:20:48.356Z,0,0,1,mp3,0.0,0,0,Fm,b'\n\t\t\x00\x00\x00\x00\x00@`@\x12\x02\x08\x00',BeatGrid-2.0,0,,b'\x08\x12\x12\x02Fm \x01',KeyMap-1.0,,18,Factory 93 Records,-1.0,,,,1690560092000,Medium,Somber
